date,open,high,low,close
2024-06-04,553.98,557.68,552.48,556.24
2024-06-05,553.44,555.54,549.4,553.62
2024-06-06,556.0,564.4,554.2,562.14
2024-06-07,560.1,565.62,558.56,562.3
2024-06-11,548.84,548.86,543.9,544.78
2024-06-12,548.08,548.82,545.52,548.04
2024-06-13,552.76,553.7,545.86,548.44
2024-06-14,549.32,549.8,543.52,548.48
2024-06-17,552.4,553.44,548.9,549.46
2024-06-18,549.6,551.56,548.12,550.08
2024-06-19,548.7,552.92,548.68,552.4
2024-06-20,552.16,557.54,551.4,557.16
2024-06-21,556.0,561.96,555.82,559.74
2024-06-24,560.26,561.66,550.5,551.18
2024-06-25,552.1,554.3,551.3,552.16
2024-06-26,551.9,552.76,546.8,548.7
2024-06-27,548.48,548.48,544.0,545.4
2024-06-28,550.22,551.84,549.04,551.52
2024-07-01,553.3,554.1,549.4,551.42
2024-07-02,552.22,553.16,550.18,552.48
2024-07-03,552.08,556.12,550.9,555.7
2024-07-04,557.88,560.26,556.76,558.34
2024-07-05,558.38,560.12,557.64,559.66
2024-07-08,561.18,565.36,560.6,560.74
2024-07-09,560.12,561.94,555.38,558.66
2024-07-10,557.92,561.2,555.9,561.1
2024-07-11,564.8,566.48,563.06,565.46
2024-07-12,570.7,572.68,566.8,568.54
2024-07-15,566.8,571.44,566.24,568.34
2024-07-16,570.16,574.98,569.54,574.94
2024-07-17,574.86,585.84,574.4,581.56
2024-07-18,582.08,584.22,575.72,581.48
2024-07-19,580.0,580.54,563.82,565.94
2024-07-22,562.2,567.22,559.7,565.4
2024-07-23,563.76,566.92,561.32,562.6
2024-07-24,565.24,569.82,564.12,569.64
2024-07-25,570.52,571.48,554.4,555.68
2024-07-26,554.86,559.28,551.16,557.38
2024-07-29,559.58,564.6,557.84,561.24
2024-07-30,561.8,562.5,555.5,562.02
2024-07-31,560.86,568.3,559.34,566.28
2024-08-01,566.52,573.48,565.5,570.9
2024-08-02,572.42,574.3,568.18,574.04
2024-08-05,574.42,575.38,554.78,559.94
2024-08-06,546.0,559.16,545.44,554.18
2024-08-07,552.6,556.96,551.8,556.06
2024-08-08,557.82,558.08,552.8,556.1
2024-08-09,558.8,563.1,557.32,560.7
2024-08-12,562.3,565.48,560.0,565.3
2024-08-13,566.54,572.8,565.96,569.46
2024-08-14,569.7,570.5,565.06,568.22
2024-08-15,568.2,568.28,561.32,566.98
2024-08-16,565.18,569.56,563.0,567.74
2024-08-19,574.0,576.38,570.4,573.7
2024-08-20,571.66,575.16,570.7,574.24
2024-08-21,578.0,578.88,571.74,576.2
2024-08-22,575.2,576.78,572.08,574.46
2024-08-23,573.98,574.0,567.76,572.58
2024-08-26,574.2,576.34,572.22,576.2
2024-08-27,577.34,578.1,573.8,575.94
2024-08-28,575.2,577.7,574.0,575.16
2024-08-29,574.0,577.1,572.84,575.06
2024-08-30,573.3,576.98,572.88,574.06
2024-09-02,574.4,574.4,569.22,570.82
2024-09-03,572.38,572.88,570.1,572.12
2024-09-04,571.5,572.3,567.12,568.22
2024-09-05,569.0,572.36,567.42,572.04
2024-09-06,574.0,574.3,571.4,573.68
2024-09-09,574.4,574.5,567.04,569.22
2024-09-10,572.02,573.62,570.2,573.24
2024-09-11,575.16,576.56,571.88,576.12
2024-09-12,573.62,575.78,572.0,575.22
2024-09-13,577.24,585.2,576.12,583.58
2024-09-18,584.88,585.88,582.62,582.98
2024-09-19,583.42,587.38,579.62,582.2
2024-09-20,584.82,591.0,584.54,590.62
2024-09-23,592.58,596.32,589.68,595.14
2024-09-24,595.36,597.36,593.0,594.24
2024-09-25,594.2,601.88,593.78,598.74
2024-09-26,599.72,601.96,598.84,599.9
2024-09-27,601.84,602.3,597.02,599.42
2024-09-30,600.02,600.2,593.82,596.72
2024-10-08,598.0,599.8,595.8,596.22
2024-10-09,597.94,598.2,588.02,588.56
