date,open,high,low,close
2024-05-15,7400,7580,7316,7532
2024-05-16,7508,7564,7424,7456
2024-05-17,7462,7646,7456,7638
2024-05-20,7658,7714,7614,7664
2024-05-21,7670,7758,7602,7662
2024-05-22,7616,7682,7604,7662
2024-05-23,7650,7698,7502,7598
2024-05-24,7648,7692,7552,7588
2024-05-27,7590,7704,7566,7604
2024-05-28,7598,7824,7598,7774
2024-05-29,7808,7872,7754,7858
2024-05-30,7852,7876,7726,7742
2024-05-31,7758,7922,7724,7908
2024-06-03,7922,7956,7638,7652
2024-06-04,7680,7680,7538,7644
2024-06-05,7606,7676,7564,7602
2024-06-06,7618,7736,7586,7734
2024-06-07,7748,7856,7738,7800
2024-06-11,7730,7796,7572,7596
2024-06-12,7614,7758,7602,7728
2024-06-13,7730,7798,7660,7716
2024-06-14,7692,7778,7612,7684
2024-06-17,7688,7722,7458,7510
2024-06-18,7512,7660,7502,7610
2024-06-19,7608,7742,7592,7706
2024-06-20,7710,7748,7670,7700
2024-06-21,7732,7768,7628,7644
2024-06-24,7654,7710,7576,7634
2024-06-25,7610,7644,7520,7582
2024-06-26,7582,7656,7480,7640
2024-06-27,7632,7662,7564,7586
2024-06-28,7636,7692,7604,7666
2024-07-01,7654,7886,7644,7868
2024-07-02,7844,8030,7844,7994
2024-07-03,8046,8064,7936,7986
2024-07-04,8026,8106,7954,8000
2024-07-05,7998,8058,7924,7954
2024-07-08,7950,8020,7854,7904
2024-07-09,7880,7896,7752,7778
2024-07-10,7778,7784,7558,7612
2024-07-11,7650,7692,7614,7638
2024-07-12,7690,7844,7654,7766
2024-07-15,7766,7784,7638,7718
2024-07-16,7702,7862,7666,7820
2024-07-17,7794,7954,7786,7878
2024-07-18,7888,7946,7806,7916
2024-07-19,7884,7896,7776,7850
2024-07-22,7892,7992,7732,7958
2024-07-23,7950,8038,7884,7896
2024-07-24,7918,7976,7736,7746
2024-07-25,7770,7794,7678,7744
2024-07-26,7754,7908,7732,7880
2024-07-29,7840,7922,7630,7882
2024-07-30,7828,7948,7744,7852
2024-07-31,7820,7908,7760,7782
2024-08-01,7830,7876,7734,7764
2024-08-02,7768,7998,7740,7968
2024-08-05,7932,7948,7770,7856
2024-08-06,7756,7844,7586,7600
2024-08-07,7552,7638,7534,7564
2024-08-08,7620,7676,7584,7596
2024-08-09,7608,7744,7600,7728
2024-08-12,7748,7780,7656,7690
2024-08-13,7674,7708,7540,7578
2024-08-14,7444,7458,7324,7420
2024-08-15,7454,7510,7432,7496
2024-08-16,7470,7578,7468,7484
2024-08-19,7450,7608,7444,7578
2024-08-20,7560,7652,7534,7638
2024-08-21,7628,7694,7616,7648
2024-08-22,7674,7842,7648,7772
2024-08-23,7800,7848,7740,7812
2024-08-26,7860,8088,7822,8078
2024-08-27,8050,8108,8014,8062
2024-08-28,8048,8058,7952,8014
2024-08-29,7976,8016,7922,7988
2024-08-30,8002,8096,7990,8056
2024-09-02,8080,8086,7866,7906
2024-09-03,7920,8128,7876,7998
2024-09-04,7972,7992,7824,7874
2024-09-05,7880,7894,7798,7862
2024-09-06,7900,8000,7852,7886
2024-09-09,7890,7902,7742,7898
2024-09-10,7898,7926,7814,7840
2024-09-11,7850,7884,7758,7880
2024-09-12,7858,7888,7720,7828
2024-09-13,7828,7972,7754,7766
2024-09-18,7788,7964,7774,7952
2024-09-19,7960,8180,7952,8166
2024-09-20,8124,8200,8106,8180
2024-09-23,8168,8296,8136,8228
2024-09-24,8234,8312,8216,8258
2024-09-25,8298,8482,8288,8390
2024-09-26,8392,8584,8380,8530
2024-09-27,8640,8672,8496,8616
2024-09-30,8510,8660,8430,8568
2024-10-08,8994,9028,8722,8746
2024-10-09,8770,8784,8628,8690
2024-10-10,8664,8818,8566,8690
2024-10-11,8704,8910,8704,8846
2024-10-14,8888,9046,8808,8852
2024-10-15,8844,8876,8714,8724
2024-10-16,8748,8968,8738,8902
2024-10-17,8922,8990,8838,8864
2024-10-18,8888,9092,8824,8836
2024-10-21,8800,8886,8736,8860
2024-10-22,8896,8996,8862,8996
2024-10-23,9026,9232,9014,9230
2024-10-24,9200,9282,9112,9280
2024-10-25,9336,9474,9266,9302
2024-10-28,9300,9366,9138,9270
2024-10-29,9218,9346,9204,9270
2024-10-30,9382,9418,9274,9392
2024-10-31,9438,9492,9354,9478
2024-11-01,9522,9680,9470,9668
2024-11-04,9700,9754,9624,9714
2024-11-05,9694,9752,9584,9610
2024-11-06,9630,9768,9584,9712
2024-11-07,9746,9992,9698,9914
2024-11-08,9900,10124,9892,10088
2024-11-11,10130,10328,10106,10212
2024-11-12,10250,10344,10072,10146
2024-11-13,10100,10200,9756,9782
2024-11-14,9906,9962,9776,9914
2024-11-15,9970,10118,9902,10084
2024-11-18,10178,10186,9840,9878
2024-11-19,9858,10086,9700,9966
2024-11-20,9928,10002,9864,9954
2024-11-21,9878,9886,9532,9556
2024-11-22,9652,9668,9518,9570
2024-11-25,9530,9728,9448,9710
2024-11-26,9680,9846,9616,9740
2024-11-27,9776,9880,9676,9874
2024-11-28,9846,9960,9820,9908
2024-11-29,9980,10222,9930,10194
2024-12-02,10222,10300,10138,10210
2024-12-03,10178,10440,10158,10428
2024-12-04,10458,10518,10272,10328
2024-12-05,10280,10416,10098,10282
2024-12-06,10302,10316,10158,10226
2024-12-09,10226,10338,10134,10200
2024-12-10,10240,10326,9944,9998
2024-12-11,9986,10082,9918,10066
2024-12-12,9932,10000,9858,9932
2024-12-13,9280,9334,9196,9266
2024-12-16,9314,9392,9214,9322
2024-12-17,9250,9276,9136,9202
2024-12-18,9194,9200,8966,9004
2024-12-19,8950,8980,8720,8736
2024-12-20,8818,8840,8668,8750
2024-12-23,8710,8830,8572,8812
2024-12-24,8844,8848,8736,8822
2024-12-25,8850,8888,8674,8706
2024-12-26,8704,8774,8638,8740
2024-12-27,8758,8828,8722,8786
2024-12-30,8820,8844,8684,8744
2024-12-31,8720,8742,8608,8668
2025-01-02,8660,8824,8458,8474
2025-01-03,8470,8558,8372,8530
2025-01-06,8540,8646,8478,8484
2025-01-07,8534,8752,8460,8722
2025-01-08,8712,8774,8608,8618
2025-01-09,8648,8650,8408,8418
2025-01-10,8438,8552,8404,8524
2025-01-13,8558,8822,8556,8758
2025-01-14,8730,8766,8668,8710
2025-01-15,8696,8710,8468,8482
2025-01-16,8488,8548,8292,8344
2025-01-17,8300,8410,8232,8390
2025-01-20,8372,8482,8302,8430
2025-01-21,8410,8510,8390,8446
2025-01-22,8454,8524,8354,8360
2025-01-23,8372,8390,8224,8242
2025-01-24,8280,8328,8234,8258
2025-01-27,8294,8452,8280,8452
2025-02-05,8532,8636,8488,8612
2025-02-06,8576,8738,8540,8690
2025-02-07,8722,8898,8710,8888
